"miRNA"	"hsa.let.7a.2"	"hsa.let.7a.3"	"hsa.let.7b"	"hsa.let.7c"	"hsa.let.7e"	"hsa.let.7g"	"hsa.let.7i"	"hsa.mir.100"	"hsa.mir.101.1"	"hsa.mir.106b"	"hsa.mir.107"	"hsa.mir.10a"	"hsa.mir.122"	"hsa.mir.1225"	"hsa.mir.1227"	"hsa.mir.1234"	"hsa.mir.124.2"	"hsa.mir.124.3"	"hsa.mir.1250"	"hsa.mir.1255b.1"	"hsa.mir.125a"	"hsa.mir.125b.1"	"hsa.mir.125b.2"	"hsa.mir.126"	"hsa.mir.127"	"hsa.mir.128.1"	"hsa.mir.1287"	"hsa.mir.130a"	"hsa.mir.130b"	"hsa.mir.132"	"hsa.mir.133a.1"	"hsa.mir.134"	"hsa.mir.135a.1"	"hsa.mir.136"	"hsa.mir.137"	"hsa.mir.138.1"	"hsa.mir.138.2"	"hsa.mir.140"	"hsa.mir.141"	"hsa.mir.142"	"hsa.mir.143"	"hsa.mir.145"	"hsa.mir.146a"	"hsa.mir.149"	"hsa.mir.150"	"hsa.mir.152"	"hsa.mir.153.2"	"hsa.mir.154"	"hsa.mir.155"	"hsa.mir.15a"	"hsa.mir.15b"	"hsa.mir.16.2"	"hsa.mir.17"	"hsa.mir.181a.1"	"hsa.mir.181a.2"	"hsa.mir.181b.1"	"hsa.mir.181c"	"hsa.mir.182"	"hsa.mir.184"	"hsa.mir.187"	"hsa.mir.18a"	"hsa.mir.191"	"hsa.mir.192"	"hsa.mir.193a"	"hsa.mir.194.1"	"hsa.mir.194.2"	"hsa.mir.195"	"hsa.mir.196a.1"	"hsa.mir.196a.2"	"hsa.mir.199a.1"	"hsa.mir.199a.2"	"hsa.mir.19a"	"hsa.mir.200a"	"hsa.mir.200b"	"hsa.mir.200c"	"hsa.mir.203"	"hsa.mir.204"	"hsa.mir.205"	"hsa.mir.206"	"hsa.mir.208a"	"hsa.mir.20a"	"hsa.mir.21"	"hsa.mir.210"	"hsa.mir.211"	"hsa.mir.212"	"hsa.mir.214"	"hsa.mir.216a"	"hsa.mir.217"	"hsa.mir.218.1"	"hsa.mir.218.2"	"hsa.mir.219.1"	"hsa.mir.219.2"	"hsa.mir.22"	"hsa.mir.221"	"hsa.mir.222"	"hsa.mir.223"	"hsa.mir.224"	"hsa.mir.23b"	"hsa.mir.24.1"	"hsa.mir.24.2"	"hsa.mir.25"	"hsa.mir.26a.2"	"hsa.mir.26b"	"hsa.mir.27a"	"hsa.mir.27b"	"hsa.mir.296"	"hsa.mir.299"	"hsa.mir.29a"	"hsa.mir.29b.2"	"hsa.mir.29c"	"hsa.mir.302a"	"hsa.mir.30a"	"hsa.mir.30b"	"hsa.mir.30c.1"	"hsa.mir.30c.2"	"hsa.mir.30d"	"hsa.mir.30e"	"hsa.mir.31"	"hsa.mir.3187"	"hsa.mir.32"	"hsa.mir.320a"	"hsa.mir.323"	"hsa.mir.33a"	"hsa.mir.34a"	"hsa.mir.34c"	"hsa.mir.3650"	"hsa.mir.3654"	"hsa.mir.429"	"hsa.mir.487a"	"hsa.mir.503"	"hsa.mir.543"	"hsa.mir.564"	"hsa.mir.636"	"hsa.mir.663b"	"hsa.mir.7.1"	"hsa.mir.7.2"	"hsa.mir.7.3"	"hsa.mir.877"	"hsa.mir.9.1"	"hsa.mir.9.2"	"hsa.mir.92a.1"	"hsa.mir.93"	"hsa.mir.935"	"hsa.mir.96"	"hsa.mir.98"	"hsa.mir.99a"	"hsa.mir.99b"	"bcr_patient_barcode"
"TCGA-24-2019-01A-02R-1568-13"	49870.788759	24844.984565	79266.706855	55277.26945	4620.217104	474.749943	424.099451	2313.126587	96.839541	1338.695112	97.101978	3188.094143	0	0.524876	1.574627	2.886816	0	0	0.262438	0	3358.941137	5277.098866	401.267365	109.174116	8037.156991	150.901723	72.957703	83.192776	207.850721	407.828309	9.185322	978.368041	4.72388	6.036069	0	0	0	1894.538329	103.925361	3.674129	9741.165491	4332.060423	38.578354	752.671551	1009.335699	47.501238	0	11.022387	197.090772	45.401736	3488.5854	4.986318	558.99247	3462.079184	1240.80582	351.929062	147.490032	3604.582898	23.6194	296.292253	12.859451	1693.773427	86.604467	1817.381622	35.953976	50.388054	13.646765	2.624378	0.524876	775.2412	940.314563	0.524876	1245.004825	2705.995942	127876.482085	2509.430046	11.284825	3029.581724	0.262438	0	43.827109	6253.89228	295.767377	4.72388	6.298507	117.572125	0	0.524876	1.574627	5.248756	11.284825	0	6327.112421	564.241225	248.791015	33.329598	249.578328	1028.231219	58.786063	834.552138	28234.630922	994.901621	109.174116	254.827084	710.419069	146.965156	24.144276	4392.421112	53.799745	60.623127	0	2668.46734	77.419145	3.674129	829.56582	23571.374022	2295.01838	0.262438	7.08582	2.886816	2882.35413	36.478851	6.298507	55.636809	21.25746	0.262438	0	30.967658	13.646765	31.492534	18.370645	0.262438	2.36194	0	9.972636	0.787313	0.262438	53.537307	404.416618	396.543484	8436.324853	15149.483247	156.675354	1.574627	14.958953	1825.77963	130247.344983	"TCGA-24-2019"
"TCGA-29-1761-01A-01R-1567-13"	18516.859372	9321.302601	37952.84217	12257.860686	1713.286933	83.699568	119.065583	496.303073	40.867395	672.74019	26.720989	15769.312988	0	0.785911	2.75069	0.785911	0	0	0.392956	0	4233.311957	1682.636387	55.799712	40.474439	1410.71103	134.783811	5.50138	26.720989	81.341834	268.781712	1.964779	227.128405	5.50138	1.178867	0	0	0	1807.596306	99.024841	1.964779	708.106205	1194.192429	17.683007	987.497721	315.936398	14.539362	0	1.571823	139.892236	11.00276	858.608245	0.392956	270.353534	1853.96508	1147.823654	157.575243	54.620845	4806.241394	8.645026	50.298332	19.647786	550.530962	20.826653	1536.45686	6.287291	18.861874	6.287291	1.178867	0	56.978579	59.729269	0	936.413477	1052.335414	210147.609886	350.909457	1.964779	576.073083	4.715469	0.785911	7.466159	1366.699989	154.824553	0	1.964779	9.430937	0	0.392956	0.785911	2.75069	16.897096	0	2030.009242	75.840454	33.00828	17.683007	65.230649	330.082804	15.718229	470.367995	21385.436118	334.798272	45.189908	210.624265	208.659487	169.75687	5.108424	3215.949601	18.861874	14.539362	0	3904.015064	7.073203	2.357734	754.082024	5513.954643	2688.995982	1.964779	0.785911	1.571823	849.177308	6.287291	2.357734	7.859114	22.00552	2.357734	0	7.073203	7.466159	26.720989	5.50138	0.392956	1.178867	0	2.357734	0	0	25.935077	67.588384	59.729269	9995.614614	8324.373943	136.355634	3.143646	7.859114	227.914317	303959.500412	"TCGA-29-1761"
"TCGA-24-1419-01A-01R-1565-13"	23045.221521	11703.595704	39126.998692	13663.195583	7848.811016	108.201751	147.998978	583.627791	107.617929	770.061743	64.90159	32639.077685	0	0	1.362252	0.681126	0	0	0.097304	0	5236.595	1432.797469	61.885174	120.267414	1641.124761	98.27677	84.070425	83.000084	20.628391	121.240451	2.33529	277.510247	25.201667	0.973037	0	0	0.097304	646.096787	57.409202	0	2853.334667	648.237469	8.270817	1154.606096	17.611976	8.368121	0	1.654163	21.89334	8.270817	1569.119999	1.751467	195.775111	1454.593505	1055.745503	256.881855	41.548694	4122.759168	12.26027	42.035213	3.697542	1142.151218	100.125541	544.414386	32.888662	56.630773	6.422046	2.821808	1.362252	73.658926	101.098579	0.097304	668.768557	986.757157	90653.120171	590.147141	2.140682	2059.238902	0	0.291911	15.860508	1863.074576	466.279489	0	0.77843	6.422046	0	0	0.389215	0.389215	6.713958	0.875734	5733.427861	130.873521	30.164157	2.237986	21.017606	630.138975	12.649485	481.653478	26792.777494	693.581009	158.021262	105.185335	327.718973	1.654163	5.74092	1573.59597	26.85583	36.683507	0	17243.194528	38.824189	2.140682	1184.089127	12044.353377	4186.006594	0.194607	7.492387	3.016416	2725.574866	7.784299	2.140682	14.59556	57.701114	0.77843	0	15.179382	4.184061	123.478437	2.724505	0	1.167645	0	8.951943	0	0.097304	44.954325	25.493578	24.22863	2597.328545	8761.130817	224.67432	1.654163	10.606107	486.518665	488377.263698	"TCGA-24-1419"
"TCGA-09-2048-01A-01R-1568-13"	19423.788553	9840.230705	16120.431822	16793.337823	3151.697992	83.093696	65.251491	1253.287426	28.802416	630.849376	83.603473	10509.823153	0	0	5.60755	0.254889	0	0	3.313552	0	3703.53189	2834.10675	100.9359	38.743073	5766.600515	83.858361	70.859041	162.364062	107.817893	240.359984	4.842884	440.702453	37.46863	3.313552	0	0	0	1453.375006	67.545489	0.509777	1951.68229	1159.743297	8.156436	3216.949483	138.40453	10.960211	0	5.60755	32.115968	9.940657	1059.826951	0.764666	656.338239	7155.998473	5064.892098	901.03133	309.434805	1619.562397	18.861759	48.68373	60.153718	1063.905169	30.076859	447.839335	14.528652	26.763307	7.39177	0	0	435.859569	559.990335	0.764666	308.41525	435.094903	126536.914757	208.753793	19.626425	6275.103345	8.411325	0.254889	45.879955	1727.890068	178.931823	1.274443	1.529332	71.623707	0.254889	2.293998	5.60755	15.293318	48.428841	1.78422	3141.757335	282.416609	102.465232	18.60687	19.371536	1071.806717	38.488184	522.266816	29355.014501	442.486673	57.604832	167.206946	474.092864	53.526614	11.724877	977.243033	47.409286	23.959532	0	5331.760501	7.901548	4.333107	1554.310906	4657.580057	4614.503877	0.764666	6.372216	2.548886	674.435332	67.035711	1.274443	29.567082	38.233295	0.509777	0	6.881993	22.939977	38.233295	11.724877	0	4.333107	0	7.901548	0.254889	1.019555	217.674896	68.055266	72.89815	11055.539724	7871.215987	14.528652	1.019555	3.82333	327.277009	269132.323397	"TCGA-09-2048"
"TCGA-29-1781-01A-01R-1567-13"	34860.560289	17411.197012	60803.498982	7414.587695	3954.531116	171.221034	327.47077	454.832229	42.172668	478.659786	22.140651	2534.155644	0	0	0.421727	1.054317	0	0	0	0	5394.516878	604.334338	52.926699	52.926699	968.284466	91.51469	33.948998	36.268495	49.974612	69.37404	4.006403	164.05168	0.843453	0.421727	0	0	0.421727	722.41781	54.824469	3.584677	1582.951108	1125.166793	33.948998	213.815429	873.185099	6.115037	0	0.843453	372.595525	13.073527	1445.679073	1.26518	165.31686	1822.702728	684.884135	244.601477	47.865979	4631.613307	3.584677	184.927151	9.699714	950.361082	81.39325	1615.84579	28.466551	47.865979	15.182161	1.476043	0.421727	60.306916	79.49548	0	699.222842	747.510547	120598.227736	366.691352	2.741223	3998.179828	0.843453	0	9.277987	1397.391367	169.74499	0.63259	1.476043	11.38662	0	3.16295	0.421727	0.421727	18.766837	1.26518	5401.475369	110.070665	39.431445	18.134247	135.374266	1030.910879	36.268495	729.587163	9654.16725	565.746347	73.380443	234.269173	537.490659	34.370725	2.319497	2758.51424	20.664608	37.955402	0	1757.967682	55.878786	1.26518	421.304957	15889.396273	2215.119408	0.421727	1.054317	0.843453	2901.901313	2.952087	1.26518	7.801944	1.054317	0	0	5.69331	1.89777	4.849857	1.89777	0	2.319497	0	19.399427	0	0.210863	17.079931	55.667922	59.885189	4235.401087	3298.535259	79.284617	2.108633	7.801944	140.224122	269757.262555	"TCGA-29-1781"
"TCGA-57-1585-01A-01R-1566-13"	77795.457361	39293.647737	245130.723047	40120.534979	6683.324645	118.248279	318.334574	2876.240501	98.171592	1037.011881	32.497009	17080.495942	0	0	0.170141	3.913252	0	0	0.340283	0	4257.618592	3216.353175	449.683741	62.612038	4053.789185	144.790338	47.979877	25.521211	37.43111	272.396394	1.361131	536.796142	0.340283	2.892404	0	0.170141	0.340283	1571.936468	23.649656	3.743111	3099.806311	1041.265417	20.416969	186.304842	2136.805942	31.816443	0	3.402828	139.345813	10.88905	2325.322622	0.850707	328.372917	5744.824639	1427.14613	582.394039	111.782905	1182.312644	3.062545	5.444525	9.187636	446.280913	19.566262	3679.478088	10.548767	17.184282	21.948242	1.020848	0.170141	314.761605	381.627178	0	573.546686	1065.085214	13101.228693	333.307018	16.503717	535.605152	0	0	13.611313	6094.975656	125.904642	0	3.913252	62.612038	0	0.170141	6.465374	0.340283	15.993292	0.340283	15373.637337	413.27348	134.581854	52.573695	19.906545	1508.984147	59.889776	891.88126	11621.168586	432.329318	112.123188	571.334848	1011.150387	98.001451	12.590464	4427.930141	11.059192	29.434464	0	5355.711239	55.806382	4.423677	634.967734	18474.974921	2886.95941	6.465374	2.722263	2.38198	727.014236	12.760606	9.017495	16.503717	8.847353	0	0	11.739757	5.274384	7.486222	2.38198	0	3.232687	0	4.253535	0.170141	0	41.514504	13.781454	16.673858	6289.277144	2936.130277	24.670504	1.701414	4.253535	1045.518952	186926.708526	"TCGA-57-1585"
"TCGA-24-0970-01B-01R-1565-13"	43510.248679	22017.212034	70242.483649	8582.733106	5446.057355	179.883591	562.650885	4741.430471	81.494224	2221.214508	62.043512	72298.864022	0	0.141976	2.981496	0.567904	0	0	2.271616	0	3401.602966	3091.385407	133.031511	250.587639	4239.545313	240.081415	80.92632	115.142535	78.654704	254.137039	23.851968	731.460348	28.537176	2.413592	0	0	0.141976	1090.659626	191.525623	6.246944	11798.205537	3144.342455	28.963104	338.89671	366.156102	149.500727	0.141976	6.672872	320.297854	22.290232	2264.943116	1.845688	543.910053	6023.047816	5049.376413	789.24458	317.60031	13568.078343	21.2964	39.0434	29.247056	2365.604099	264.501287	1911.70683	117.272175	155.605695	9.796344	8.802512	0	519.348205	701.361436	0.425928	1345.080617	1222.413353	49495.814831	2086.621261	20.444544	34.358192	0	0.567904	23.851968	14256.66194	414.711894	0.141976	10.6482	93.704159	0	1.987664	6.814848	7.80868	10.080296	21.2964	34770.490118	954.362667	312.063246	43.728608	12.351912	1290.419857	82.204104	3354.60891	23765.930417	830.275644	149.216775	1607.310287	1241.580113	95.407871	15.901312	7687.716407	24.13592	68.432432	0	6730.088292	143.679711	3.691376	790.238412	9906.517323	4648.862119	12.77784	0.283952	17.463048	7692.259639	14.339576	9.512392	76.950992	8.802512	0	0	35.777952	9.796344	5.253112	7.666704	0.425928	2.271616	0	57.50028	0	0	56.506448	67.296624	71.839856	3148.033831	6996.293291	67.722552	5.253112	11.642032	433.452726	267620.215338	"TCGA-24-0970"
"TCGA-29-1695-01A-01R-1567-13"	28947.988248	14757.127931	47185.047611	4781.886048	5205.116656	99.966974	277.173932	5787.754062	38.143202	1254.116685	84.073974	24399.25252	0	0.15893	1.74823	0.31786	0	0	0	0	4725.306965	2031.284418	25.269871	66.591673	1877.281242	186.265968	62.300563	23.680571	27.018101	208.992959	4.45004	279.875742	9.37687	1.74823	0	0	0	1099.318858	124.283265	2.70181	3459.42946	1305.768937	32.103861	66.114883	764.771193	26.700241	0	2.22502	548.308524	15.734071	1861.547171	2.54288	334.706595	5711.944448	1921.940574	536.865563	44.341472	15495.993533	2.22502	309.595653	8.90008	1436.886192	13.667981	1985.194716	5.72148	9.5358	13.350121	0.31786	0	296.881253	411.628718	0	806.887645	926.40301	152992.063989	215.668019	11.44296	758.572923	0	0	23.680571	4720.380135	193.099958	1.43037	4.92683	43.705752	0.31786	2.06609	3.81432	4.29111	12.555471	0	8281.5248	127.620796	43.705752	24.316291	2.70181	846.143357	14.621561	910.35108	13753.802798	435.945009	66.591673	385.564197	503.808122	53.082622	5.72148	3995.023584	29.878841	18.594811	0	7126.73937	11.760821	0.63572	724.720831	3892.513729	2988.83771	3.81432	4.60897	1.90716	1225.668213	3.01967	2.54288	18.276951	3.01967	0	0.47679	5.56255	2.06609	2.54288	1.74823	0.63572	0.63572	0	3.49646	0	0	57.850523	7.78757	6.99292	4961.476956	12583.283297	41.003942	4.13218	4.7679	122.852895	298162.705548	"TCGA-29-1695"
"TCGA-13-0723-01A-02R-1564-13"	25469.398061	12738.644104	57068.126169	1862.074951	3693.904335	612.801502	990.213586	790.329834	172.268233	1553.044151	47.340889	2886.479179	0	0	0	0	0	0	0	0	3703.109507	687.757909	10.520197	322.181047	136.762567	207.7739	68.381284	168.323159	155.172913	81.53153	0	69.696308	2.630049	0	0	1.315025	0	428.698047	309.030801	35.505666	2998.256277	745.618995	163.063061	428.698047	1581.974694	26.300494	0	1.315025	1165.111869	24.985469	1372.885769	1.315025	255.114789	2101.409443	602.281305	340.591393	18.410346	20239.544896	6.575123	22.35542	17.095321	4484.234169	360.316763	699.593131	35.505666	44.710839	1.315025	21.040395	1.315025	130.187444	168.323159	0	1908.100815	1488.607941	72268.49648	332.701245	94.681777	410.287701	0	0	26.300494	5058.899956	3405.913929	13.150247	3.945074	15.780296	0	0	1.315025	7.890148	14.465272	0	10516.25239	306.400751	181.473406	115.722172	188.04853	1989.632345	102.571925	881.066538	22098.989798	641.732045	512.859626	585.185984	878.436488	51.285963	0	8120.277418	264.319961	319.550998	0	24871.06183	52.600987	5.260099	1501.758188	4862.961278	8805.405277	27.615518	13.150247	21.040395	641.732045	2.630049	5.260099	76.271432	0	0	0	49.970938	0	32.875617	1.315025	0	0	0	94.681777	0	0	40.765765	106.516999	134.132518	3603.167631	4803.785167	55.231037	10.520197	26.300494	109.147049	259141.394084	"TCGA-13-0723"
"TCGA-10-0934-01A-02R-1564-13"	18485.760417	9428.509448	173900.383343	545.968351	1055.538813	215.475509	222.755087	147.047476	18.926903	2076.135651	17.470987	22480.792833	0	0	1.455916	4.367747	0	0	0	0	2293.067075	480.452149	5.823662	75.707611	1802.423517	99.002261	50.957046	5.823662	61.148455	87.354936	1.455916	1364.19292	4.367747	4.367747	0	0	0	294.094952	136.856067	1.455916	840.063303	994.390357	4.367747	177.621704	125.208742	7.279578	0	4.367747	13.10324	4.367747	532.865111	0	112.105501	909.947252	758.532029	125.208742	21.838734	5124.822924	2.911831	50.957046	27.662396	2097.974385	1977.13339	2361.495109	311.565939	799.297666	7.279578	113.561417	16.015072	53.868877	94.634514	0	2004.795786	1352.545596	44290.408574	18723.074661	0	3169.528269	0	0	14.559156	3288.913348	1709.244918	0	2.911831	13.10324	0	0	0	4.367747	7.279578	0	13170.212549	52.412962	18.926903	8.735494	37.853806	352.331576	52.412962	297.006783	8370.058804	99.002261	55.324793	611.484553	144.135645	7.279578	8.735494	543.05652	56.780709	29.118312	0	5158.308983	27.662396	1.455916	390.185382	5860.060304	3440.328571	32.030143	0	13.10324	1289.941225	16.015072	13.10324	33.486059	0	0	4.367747	64.060287	8.735494	24.750565	8.735494	0	7.279578	0	10.191409	1.455916	0	39.309721	27.662396	24.750565	3549.522241	2588.617943	68.428033	2.911831	11.647325	18.926903	143825.534721	"TCGA-10-0934"
"TCGA-13-1506-01A-01R-1565-13"	28248.938544	14158.517092	63865.944773	9017.296292	3178.991181	129.620648	356.606113	2958.576347	63.914329	1697.015022	54.357046	3365.358195	0	0	5.973302	0.59733	0	0	2.389321	0	3243.50284	1171.9618	122.452685	46.591753	1033.97853	228.777456	87.807535	143.359242	75.263602	116.479384	1.19466	118.271374	17.322575	3.583981	0	0	0	496.381374	302.846398	0	4745.788225	415.14447	37.631801	382.888641	990.970757	13.738594	0	2.389321	112.895403	11.946603	5390.904812	4.778641	343.46485	1734.646823	2558.962461	235.945418	350.035481	1727.47886	2.986651	27.477188	17.919905	840.443553	96.767488	3126.426126	32.255829	64.511659	4.778641	29.269178	3.583981	74.068941	90.196856	0	1412.685859	852.987487	170389.626525	1699.404342	8.959953	793.8518	14.335924	0.59733	8.959953	5360.440973	190.548325	1.19466	2.389321	10.154613	0	0	4.778641	10.751943	12.543934	0	4487.14426	309.41703	86.015545	35.24248	8.362622	1186.895054	129.620648	1280.078561	20247.700876	418.728451	126.036667	1812.299745	728.145481	264.617267	2.389321	8361.427762	36.437141	83.626224	0	4420.840611	35.24248	5.375972	484.43477	8955.173954	9105.103828	0.59733	2.986651	32.85316	11431.704852	4.778641	5.973302	21.503886	32.255829	1.19466	0	31.658499	0.59733	25.087867	4.181311	0	4.778641	0	88.404866	0	0	56.149036	42.410442	48.981074	4250.601511	3974.634972	97.962148	1.791991	7.765292	347.048831	294716.734085	"TCGA-13-1506"
"TCGA-13-1509-01A-01R-1565-13"	27787.529981	13975.407147	61418.691981	23703.619865	7166.487282	171.935139	346.753886	3197.200593	79.659677	1112.351864	55.509458	34192.384247	0	0	0.720902	2.162706	0	0	0	0	6370.611419	2931.548188	202.213025	114.623426	3315.78898	106.333052	17.301649	105.972601	60.555772	342.068023	2.883608	720.181148	10.45308	6.488118	0.360451	1.081353	0	1192.371991	114.262975	6.488118	3856.105067	2524.959431	37.847358	1311.681281	1376.922916	47.219084	0	5.767216	880.942305	14.418041	3431.49376	4.325412	135.890036	4446.163395	3429.691504	382.438538	187.794984	4526.183523	8.650825	218.07287	10.813531	1996.898679	42.17277	3069.961381	16.580747	50.102692	13.336688	1.081353	0.360451	252.676169	346.393435	0	585.012014	522.653986	69903.709113	2583.712948	52.62585	7429.25608	32.080141	0.720902	13.336688	7977.86254	640.161021	0.720902	3.244059	59.83487	0	1.081353	2.883608	5.767216	39.289162	0	18960.805276	439.750251	182.74867	30.998788	44.335476	1787.116183	65.962538	1546.334898	17604.067618	600.871859	92.275462	1078.829918	977.54318	210.86385	10.45308	4863.205231	32.440592	52.62585	0	13960.989106	47.219084	7.929923	1287.531062	9452.107233	5569.689241	6.848569	6.488118	3.964961	5288.897892	7.209021	3.60451	26.673376	52.265399	0	0	10.092629	8.290374	17.6621	2.162706	0	7.209021	0	15.138943	0	0	139.854998	165.08657	175.9001	4131.850101	6287.707683	76.055166	1.802255	10.092629	592.221034	367193.982486	"TCGA-13-1509"
"TCGA-24-1548-01A-01R-1566-13"	18474.355696	9338.38811	37192.10773	9578.506382	1545.60772	107.356634	1070.288273	10186.587469	212.254719	4104.137574	94.244373	12616.453265	0	0	0	0	0	0	0.819516	0	2928.951216	4713.857693	170.459388	127.025025	1843.91165	340.918776	136.039704	148.332448	82.771145	297.484413	2.458549	204.879072	18.848875	5.736614	0	0	0	1312.865095	813.779675	10.653712	14969.284529	653.973998	22.12694	146.693416	731.828046	23.765972	0	3.278065	270.440375	14.751293	2419.212084	10.653712	248.313435	2062.722499	2310.216418	210.615686	129.483574	41907.604456	59.824689	3.278065	11.473228	1571.832242	202.420523	2864.209429	59.824689	91.785824	9.834195	17.209842	0	272.079408	477.777996	0	2217.611077	1522.661264	139333.339889	819.516289	9.834195	70.478401	0	0	18.029358	4811.380131	603.163988	1.639033	4.917098	37.697749	0	1.639033	0	14.751293	17.209842	0	12132.938654	365.504265	123.74696	28.68307	2.458549	1256.318471	140.137285	870.326299	55652.53165	954.736476	208.976654	762.150148	1067.010208	162.264225	6.55613	11036.42586	40.156298	208.976654	0	13378.603413	36.878233	4.097581	635.94464	2870.765559	9794.039166	4.097581	5.736614	34.419684	2345.455618	2.458549	8.195163	38.517266	22.946456	0.819516	0	33.600168	3.278065	36.878233	2.458549	0	0.819516	0.819516	86.04921	0	0	13.931777	322.889418	350.752972	3156.776744	10236.577962	59.824689	19.668391	8.195163	787.555153	220099.12869	"TCGA-24-1548"
"TCGA-24-0966-01A-01R-1564-13"	20111.817846	10069.959461	95477.681637	8763.870325	1312.198066	229.695751	401.967564	1907.207804	61.089295	1003.086231	21.992146	920.004789	0	2.443572	2.443572	0	0	0	0	0	4718.53718	5824.253428	128.28752	204.038247	1242.556269	86.7468	20.77036	222.365035	17.105003	47.64965	0	571.795805	2.443572	2.443572	0	0	0	305.446477	118.513233	1.221786	2342.163587	955.436581	23.213932	106.295374	434.955784	3.665358	0	2.443572	43.984293	1.221786	1451.48166	0	206.481819	4790.622549	3771.653101	612.11474	128.28752	4124.749228	2.443572	58.645724	6.10893	4466.849283	120.956805	2134.459983	21.992146	24.435718	14.661431	2.443572	0	62.311081	107.51716	0	486.270792	538.807586	27089.437172	304.224691	13.439645	24483.367828	0	0	18.326789	3471.093767	543.694729	0	1.221786	7.330715	0	0	6.10893	3.665358	6.10893	0	2132.016411	351.874342	272.458258	20.77036	35.431791	1370.84379	117.291447	939.553364	9588.575813	595.009738	211.368962	1310.97628	580.348307	499.710437	8.552501	16585.743713	50.093222	87.968585	0	20329.295738	81.859656	15.883217	928.557291	9974.66016	7275.735087	48.871436	3.665358	23.213932	4069.768863	15.883217	4.887144	21.992146	92.855729	1.221786	0	13.439645	4.887144	23.213932	6.10893	1.221786	3.665358	0	13.439645	0	0	17.105003	114.847875	112.404304	4406.981773	1830.235292	48.871436	2.443572	6.10893	1132.595538	226010.844572	"TCGA-24-0966"
"TCGA-31-1946-01A-01R-1568-13"	74907.700637	37625.969686	75287.433709	9798.409065	7396.062157	489.596497	382.550082	4593.136297	101.694094	1017.222641	78.312903	9140.918717	0	0.563402	1.126804	4.225516	0	0	0	0	5525.285208	2742.360126	89.017545	114.370643	5181.891578	166.485345	21.127582	54.650012	55.213414	472.131029	9.014435	723.971805	0.845103	0.563402	0	0	0	2597.284063	91.271154	2.817011	4390.874913	2978.143939	54.931713	130.427605	1024.828571	72.678882	0	7.605929	837.779046	40.846658	2421.502582	5.352321	598.051417	8613.292573	1252.161352	768.480578	57.185322	2611.369118	9.859538	132.962915	6.760826	1282.303368	45.353876	3305.198906	14.648457	29.860316	12.95825	0.281701	0	650.166119	851.300698	0	760.874648	2151.351236	106799.644606	1666.825358	20.282479	1375.264729	0	0	50.424495	15591.31031	669.040092	1.126804	6.760826	101.412393	0	3.380413	5.07062	2.53531	21.409283	0	19963.31125	691.294478	282.827896	51.833001	192.965248	2003.739864	52.396403	1427.661132	15191.29476	966.516445	92.397958	532.415063	997.503565	7.324228	14.085055	7125.065707	58.875528	52.678104	0	8617.236388	86.200534	3.943815	1590.766064	30637.247307	2574.466275	15.211859	1.408505	2.817011	2168.535002	12.113147	4.507217	101.412393	70.425273	0.281701	0	12.113147	17.183767	13.803353	6.197424	0	0.563402	0	5.352321	0	0	149.864981	5.352321	4.225516	8165.95124	11358.188008	29.296914	0.845103	10.42294	267.897738	140727.724064	"TCGA-31-1946"
"TCGA-20-1682-01A-01R-1564-13"	37545.422153	18957.847914	124232.564708	13154.978005	4474.482315	104.267753	334.149413	2543.886872	57.470415	1704.408309	55.828403	33257.308184	0	0	3.284024	2.052515	0	0	0	0	3256.930522	1717.544404	78.406066	123.150889	2525.824742	125.613907	80.048078	57.880918	42.692308	442.932699	4.926036	475.772936	3.694527	2.873521	0	0	1.642012	966.734482	72.659025	2.873521	4440.821072	1775.835825	35.303255	663.372791	2209.326956	20.525148	0	2.463018	195.809914	7.389053	2327.962313	2.463018	210.998524	3455.203453	1052.529601	483.161989	65.680474	3539.356561	0.410503	182.673819	13.957101	636.690098	41.050296	2478.616901	17.651627	55.828403	8.620562	12.725592	2.463018	105.909765	126.845416	1.231509	648.184181	634.637583	75309.642386	1508.598395	14.367604	8841.00235	0	0	8.210059	3384.596944	352.211544	0	5.336539	16.009616	0	2.052515	1.231509	1.231509	8.620562	0	7985.514171	77.58506	28.735208	27.914202	177.337281	1369.43789	72.659025	823.058444	12454.659948	249.996305	63.62796	377.662727	1016.40534	138.750002	10.262574	2119.426807	61.575445	34.892752	0	4660.029655	29.556213	2.463018	550.484476	17237.019486	4402.233793	11.904586	11.904586	6.568047	1696.608753	4.926036	4.10503	21.346154	10.262574	0	0	9.852071	5.336539	20.525148	4.10503	0	2.052515	0	8.210059	0	0	51.723374	7.389053	6.97855	4442.873586	4409.622846	14.367604	2.463018	7.389053	253.280329	324203.747399	"TCGA-20-1682"
